model,idx,source,true_label,ood_score,pred_label,correct
AAM-retrained (after retrain),519,AA_pure,ID,0.599717,ID,1
AAM-retrained (after retrain),520,AA_pure,ID,0.568059,ID,1
AAM-retrained (after retrain),521,AA_pure,ID,0.431811,ID,1
AAM-retrained (after retrain),522,AA_pure,ID,0.455635,ID,1
AAM-retrained (after retrain),523,AA_pure,ID,0.505694,ID,1
AAM-retrained (after retrain),524,AA_pure,ID,0.385683,ID,1
AAM-retrained (after retrain),525,AA_pure,ID,0.51159,ID,1
AAM-retrained (after retrain),526,AA_pure,ID,0.459,ID,1
AAM-retrained (after retrain),527,AA_pure,ID,0.387664,ID,1
AAM-retrained (after retrain),528,AA_pure,ID,0.490553,ID,1
AAM-retrained (after retrain),529,AA_pure,ID,0.483839,ID,1
AAM-retrained (after retrain),530,AA_pure,ID,0.520264,ID,1
AAM-retrained (after retrain),531,AA_pure,ID,0.374547,ID,1
AAM-retrained (after retrain),532,AA_pure,ID,0.558086,ID,1
AAM-retrained (after retrain),533,AA_pure,ID,0.607894,ID,1
AAM-retrained (after retrain),534,AA_pure,ID,0.524904,ID,1
AAM-retrained (after retrain),535,AA_pure,ID,0.694316,ID,1
AAM-retrained (after retrain),536,AA_pure,ID,0.377904,ID,1
AAM-retrained (after retrain),537,AA_pure,ID,0.545671,ID,1
AAM-retrained (after retrain),538,AA_pure,ID,0.695651,ID,1
AAM-retrained (after retrain),539,AA_pure,ID,0.767685,ID,1
AAM-retrained (after retrain),540,AA_pure,ID,1.0,OOD,0
AAM-retrained (after retrain),541,AA_pure,ID,0.384509,ID,1
AAM-retrained (after retrain),542,AA_pure,ID,0.273954,ID,1
AAM-retrained (after retrain),543,AA_pure,ID,0.386707,ID,1
AAM-retrained (after retrain),544,AA_pure,ID,0.410856,ID,1
AAM-retrained (after retrain),545,AA_pure,ID,0.758487,ID,1
AAM-retrained (after retrain),546,AA_pure,ID,0.521484,ID,1
AAM-retrained (after retrain),547,AA_pure,ID,0.616377,ID,1
AAM-retrained (after retrain),548,AA_pure,ID,0.749457,ID,1
AAM-retrained (after retrain),549,AA_pure,ID,0.505907,ID,1
AAM-retrained (after retrain),550,AA_pure,ID,0.608123,ID,1
AAM-retrained (after retrain),551,AA_pure,ID,0.323419,ID,1
AAM-retrained (after retrain),552,AA_pure,ID,0.416972,ID,1
AAM-retrained (after retrain),553,AA_pure,ID,0.419671,ID,1
AAM-retrained (after retrain),554,AA_pure,ID,0.483848,ID,1
AAM-retrained (after retrain),555,AA_pure,ID,0.72357,ID,1
AAM-retrained (after retrain),556,AA_pure,ID,0.386352,ID,1
AAM-retrained (after retrain),557,AA_pure,ID,0.464778,ID,1
AAM-retrained (after retrain),558,AA_pure,ID,0.691656,ID,1
AAM-retrained (after retrain),559,AA_pure,ID,0.559194,ID,1
AAM-retrained (after retrain),560,AA_pure,ID,0.494062,ID,1
AAM-retrained (after retrain),561,AA_pure,ID,0.420348,ID,1
AAM-retrained (after retrain),562,AA_pure,ID,0.266185,ID,1
AAM-retrained (after retrain),563,AA_pure,ID,0.540528,ID,1
AAM-retrained (after retrain),564,AA_pure,ID,0.397562,ID,1
AAM-retrained (after retrain),565,AA_pure,ID,0.35884,ID,1
AAM-retrained (after retrain),566,AA_pure,ID,0.353123,ID,1
AAM-retrained (after retrain),567,AA_pure,ID,0.423354,ID,1
AAM-retrained (after retrain),568,AA_pure,ID,0.56212,ID,1
AAM-retrained (after retrain),569,AA_pure,ID,0.51818,ID,1
AAM-retrained (after retrain),570,AA_pure,ID,0.565645,ID,1
AAM-retrained (after retrain),571,AA_pure,ID,0.391056,ID,1
AAM-retrained (after retrain),572,AA_pure,ID,0.54193,ID,1
AAM-retrained (after retrain),573,AA_pure,ID,0.561992,ID,1
AAM-retrained (after retrain),574,AA_pure,ID,0.648619,ID,1
AAM-retrained (after retrain),575,AA_pure,ID,0.523033,ID,1
AAM-retrained (after retrain),576,AA_pure,ID,0.404298,ID,1
AAM-retrained (after retrain),577,AA_pure,ID,0.653399,ID,1
AAM-retrained (after retrain),578,AA_pure,ID,0.451295,ID,1
AAM-retrained (after retrain),579,AA_pure,ID,0.471514,ID,1
AAM-retrained (after retrain),580,AA_pure,ID,0.4161,ID,1
AAM-retrained (after retrain),581,AA_pure,ID,0.480914,ID,1
AAM-retrained (after retrain),582,AA_pure,ID,0.771634,ID,1
AAM-retrained (after retrain),583,AA_pure,ID,0.424711,ID,1
AAM-retrained (after retrain),584,AA_pure,ID,0.568471,ID,1
AAM-retrained (after retrain),585,AA_pure,ID,0.343877,ID,1
AAM-retrained (after retrain),586,AA_pure,ID,0.359419,ID,1
AAM-retrained (after retrain),587,AA_pure,ID,0.350965,ID,1
AAM-retrained (after retrain),588,AA_pure,ID,0.575059,ID,1
AAM-retrained (after retrain),589,AA_pure,ID,0.356288,ID,1
AAM-retrained (after retrain),590,AA_pure,ID,0.373799,ID,1
AAM-retrained (after retrain),591,AA_pure,ID,0.331699,ID,1
AAM-retrained (after retrain),592,AA_pure,ID,1.0,OOD,0
AAM-retrained (after retrain),593,AA_pure,ID,0.590785,ID,1
AAM-retrained (after retrain),594,AA_pure,ID,0.983932,OOD,0
AAM-retrained (after retrain),595,AA_pure,ID,0.55241,ID,1
AAM-retrained (after retrain),596,AA_pure,ID,0.762456,ID,1
AAM-retrained (after retrain),597,AA_pure,ID,0.812498,ID,1
AAM-retrained (after retrain),598,AA_pure,ID,0.760949,ID,1
AAM-retrained (after retrain),599,AA_pure,ID,0.489206,ID,1
AAM-retrained (after retrain),600,AA_pure,ID,0.561929,ID,1
AAM-retrained (after retrain),601,AA_pure,ID,0.542652,ID,1
AAM-retrained (after retrain),602,AA_pure,ID,0.386614,ID,1
AAM-retrained (after retrain),603,AA_pure,ID,0.386662,ID,1
AAM-retrained (after retrain),604,AA_pure,ID,0.643215,ID,1
AAM-retrained (after retrain),605,AA_pure,ID,0.543036,ID,1
AAM-retrained (after retrain),606,AA_pure,ID,0.386123,ID,1
AAM-retrained (after retrain),607,AA_pure,ID,0.69504,ID,1
AAM-retrained (after retrain),608,AA_pure,ID,0.815839,ID,1
AAM-retrained (after retrain),609,AA_pure,ID,0.32823,ID,1
AAM-retrained (after retrain),610,AA_pure,ID,0.399233,ID,1
AAM-retrained (after retrain),611,AA_pure,ID,0.421048,ID,1
AAM-retrained (after retrain),612,AA_pure,ID,0.713077,ID,1
AAM-retrained (after retrain),613,AA_pure,ID,0.320424,ID,1
AAM-retrained (after retrain),614,AA_pure,ID,0.413537,ID,1
AAM-retrained (after retrain),615,AA_pure,ID,0.343109,ID,1
AAM-retrained (after retrain),616,AA_pure,ID,0.575786,ID,1
AAM-retrained (after retrain),617,AA_pure,ID,0.403656,ID,1
AAM-retrained (after retrain),618,AA_pure,ID,0.396203,ID,1
AAM-retrained (after retrain),619,AA_pure,ID,0.555982,ID,1
AAM-retrained (after retrain),620,AA_pure,ID,0.571253,ID,1
AAM-retrained (after retrain),621,AA_pure,ID,0.393935,ID,1
AAM-retrained (after retrain),622,AA_pure,ID,0.246539,ID,1
AAM-retrained (after retrain),623,AA_pure,ID,0.439946,ID,1
AAM-retrained (after retrain),624,AA_pure,ID,0.834017,ID,1
AAM-retrained (after retrain),625,AA_pure,ID,0.990504,OOD,0
AAM-retrained (after retrain),626,AA_pure,ID,0.961096,OOD,0
AAM-retrained (after retrain),627,AA_pure,ID,0.421571,ID,1
AAM-retrained (after retrain),628,AA_pure,ID,0.586467,ID,1
AAM-retrained (after retrain),629,AA_pure,ID,0.435525,ID,1
AAM-retrained (after retrain),630,AA_pure,ID,0.537598,ID,1
AAM-retrained (after retrain),631,AA_pure,ID,0.564608,ID,1
AAM-retrained (after retrain),632,AA_pure,ID,0.66771,ID,1
AAM-retrained (after retrain),633,AA_pure,ID,0.39465,ID,1
AAM-retrained (after retrain),634,AA_pure,ID,0.406438,ID,1
AAM-retrained (after retrain),635,AA_pure,ID,0.455133,ID,1
AAM-retrained (after retrain),636,AA_pure,ID,0.3741,ID,1
AAM-retrained (after retrain),637,AA_pure,ID,0.965617,OOD,0
AAM-retrained (after retrain),638,AA_pure,ID,0.904336,OOD,0
AAM-retrained (after retrain),639,AA_pure,ID,0.809801,ID,1
AAM-retrained (after retrain),640,AA_pure,ID,0.600847,ID,1
AAM-retrained (after retrain),641,AA_pure,ID,0.633969,ID,1
AAM-retrained (after retrain),642,AA_pure,ID,0.593088,ID,1
AAM-retrained (after retrain),643,AA_pure,ID,0.438642,ID,1
AAM-retrained (after retrain),644,AA_pure,ID,0.418016,ID,1
AAM-retrained (after retrain),645,AA_pure,ID,0.978062,OOD,0
AAM-retrained (after retrain),646,AA_pure,ID,0.433054,ID,1
AAM-retrained (after retrain),647,AA_pure,ID,0.690822,ID,1
AAM-retrained (after retrain),648,AA_pure,ID,0.515579,ID,1
AAM-retrained (after retrain),649,AA_pure,ID,0.349895,ID,1
AAM-retrained (after retrain),650,AA_pure,ID,0.785621,ID,1
AAM-retrained (after retrain),651,AA_pure,ID,0.398456,ID,1
AAM-retrained (after retrain),652,AA_pure,ID,0.424914,ID,1
AAM-retrained (after retrain),653,AA_pure,ID,0.556131,ID,1
AAM-retrained (after retrain),654,AA_pure,ID,0.644749,ID,1
AAM-retrained (after retrain),655,AA_pure,ID,0.540922,ID,1
AAM-retrained (after retrain),656,AA_pure,ID,0.354449,ID,1
AAM-retrained (after retrain),657,AA_pure,ID,0.350483,ID,1
AAM-retrained (after retrain),658,AA_pure,ID,0.585967,ID,1
AAM-retrained (after retrain),659,AA_pure,ID,0.4767,ID,1
AAM-retrained (after retrain),660,AA_pure,ID,0.462242,ID,1
AAM-retrained (after retrain),661,AA_pure,ID,0.393901,ID,1
AAM-retrained (after retrain),662,AA_pure,ID,0.526818,ID,1
AAM-retrained (after retrain),663,AA_pure,ID,0.470439,ID,1
AAM-retrained (after retrain),664,AA_pure,ID,0.76894,ID,1
AAM-retrained (after retrain),665,AA_pure,ID,0.922198,OOD,0
AAM-retrained (after retrain),666,AA_pure,ID,0.544422,ID,1
AAM-retrained (after retrain),667,AA_pure,ID,0.625571,ID,1
AAM-retrained (after retrain),668,AA_pure,ID,0.651216,ID,1
AAM-retrained (after retrain),669,AA_pure,ID,0.494924,ID,1
AAM-retrained (after retrain),670,AA_pure,ID,0.391865,ID,1
AAM-retrained (after retrain),671,AA_pure,ID,0.365962,ID,1
AAM-retrained (after retrain),672,AA_pure,ID,0.523039,ID,1
AAM-retrained (after retrain),673,AA_pure,ID,0.590193,ID,1
AAM-retrained (after retrain),674,AA_pure,ID,0.331118,ID,1
AAM-retrained (after retrain),675,AA_pure,ID,0.448238,ID,1
AAM-retrained (after retrain),676,AA_pure,ID,0.761482,ID,1
AAM-retrained (after retrain),677,AA_pure,ID,0.518575,ID,1
AAM-retrained (after retrain),678,AA_pure,ID,0.449852,ID,1
AAM-retrained (after retrain),679,AA_pure,ID,0.758958,ID,1
AAM-retrained (after retrain),680,AA_pure,ID,0.690858,ID,1
AAM-retrained (after retrain),681,AA_pure,ID,0.361899,ID,1
AAM-retrained (after retrain),682,AA_pure,ID,0.518582,ID,1
AAM-retrained (after retrain),683,AA_pure,ID,0.409971,ID,1
AAM-retrained (after retrain),684,AA_pure,ID,0.937533,OOD,0
AAM-retrained (after retrain),685,AA_pure,ID,0.56369,ID,1
AAM-retrained (after retrain),686,AA_pure,ID,0.484085,ID,1
AAM-retrained (after retrain),687,AA_pure,ID,0.501583,ID,1
AAM-retrained (after retrain),688,AA_pure,ID,0.796576,ID,1
AAM-retrained (after retrain),689,AA_pure,ID,0.339293,ID,1
AAM-retrained (after retrain),690,AA_pure,ID,0.432264,ID,1
AAM-retrained (after retrain),691,AA_pure,ID,0.560306,ID,1
AAM-retrained (after retrain),692,AA_pure,ID,0.34859,ID,1
AAM-retrained (after retrain),693,AA_pure,ID,0.503306,ID,1
AAM-retrained (after retrain),694,AA_pure,ID,0.39586,ID,1
AAM-retrained (after retrain),695,AA_pure,ID,0.615457,ID,1
AAM-retrained (after retrain),696,AA_pure,ID,0.644485,ID,1
AAM-retrained (after retrain),697,AA_pure,ID,0.430348,ID,1
AAM-retrained (after retrain),698,AA_pure,ID,0.466311,ID,1
AAM-retrained (after retrain),699,AA_pure,ID,0.610025,ID,1
AAM-retrained (after retrain),700,AA_pure,ID,0.455868,ID,1
AAM-retrained (after retrain),701,AA_pure,ID,0.81352,ID,1
AAM-retrained (after retrain),702,AA_pure,ID,0.437015,ID,1
AAM-retrained (after retrain),703,AA_pure,ID,0.598604,ID,1
AAM-retrained (after retrain),704,AA_pure,ID,0.636531,ID,1
AAM-retrained (after retrain),705,AA_pure,ID,0.334947,ID,1
AAM-retrained (after retrain),706,AA_pure,ID,0.388486,ID,1
AAM-retrained (after retrain),707,AA_pure,ID,0.595317,ID,1
AAM-retrained (after retrain),708,AA_pure,ID,0.622021,ID,1
AAM-retrained (after retrain),709,AA_pure,ID,0.498527,ID,1
AAM-retrained (after retrain),710,AA_pure,ID,0.781935,ID,1
AAM-retrained (after retrain),711,AA_pure,ID,0.622229,ID,1
AAM-retrained (after retrain),712,AA_pure,ID,0.357534,ID,1
AAM-retrained (after retrain),713,AA_pure,ID,0.957108,OOD,0
AAM-retrained (after retrain),714,AA_pure,ID,0.613366,ID,1
AAM-retrained (after retrain),715,AA_pure,ID,0.381487,ID,1
AAM-retrained (after retrain),716,AA_pure,ID,0.569901,ID,1
AAM-retrained (after retrain),717,AA_pure,ID,0.522631,ID,1
AAM-retrained (after retrain),718,AA_pure,ID,0.394584,ID,1
AAM-retrained (after retrain),719,AA_pure,ID,0.416069,ID,1
AAM-retrained (after retrain),720,AA_pure,ID,0.301393,ID,1
AAM-retrained (after retrain),721,AA_pure,ID,0.705232,ID,1
AAM-retrained (after retrain),722,AA_pure,ID,0.814207,ID,1
AAM-retrained (after retrain),723,AA_pure,ID,0.587786,ID,1
AAM-retrained (after retrain),724,AA_pure,ID,0.439845,ID,1
AAM-retrained (after retrain),725,AA_pure,ID,0.520824,ID,1
AAM-retrained (after retrain),726,AA_pure,ID,0.40843,ID,1
AAM-retrained (after retrain),727,AA_pure,ID,0.489218,ID,1
AAM-retrained (after retrain),728,AA_pure,ID,0.368892,ID,1
AAM-retrained (after retrain),729,AA_pure,ID,0.562815,ID,1
AAM-retrained (after retrain),730,AA_pure,ID,0.499146,ID,1
AAM-retrained (after retrain),731,AA_pure,ID,0.637829,ID,1
AAM-retrained (after retrain),732,AA_pure,ID,0.861689,ID,1
AAM-retrained (after retrain),733,AA_pure,ID,1.0,OOD,0
AAM-retrained (after retrain),734,AA_pure,ID,0.563706,ID,1
AAM-retrained (after retrain),735,AA_pure,ID,0.254789,ID,1
AAM-retrained (after retrain),736,AA_pure,ID,0.455578,ID,1
AAM-retrained (after retrain),737,AA_pure,ID,0.42865,ID,1
AAM-retrained (after retrain),738,AA_pure,ID,0.524585,ID,1
AAM-retrained (after retrain),739,AA_pure,ID,0.371105,ID,1
AAM-retrained (after retrain),740,AA_pure,ID,0.684635,ID,1
AAM-retrained (after retrain),741,AA_pure,ID,0.500211,ID,1
AAM-retrained (after retrain),742,AA_pure,ID,0.360397,ID,1
AAM-retrained (after retrain),743,AA_pure,ID,0.41468,ID,1
AAM-retrained (after retrain),744,AA_pure,ID,0.901048,OOD,0
AAM-retrained (after retrain),745,AA_pure,ID,0.528799,ID,1
AAM-retrained (after retrain),746,AA_pure,ID,0.526871,ID,1
AAM-retrained (after retrain),747,AA_pure,ID,0.943475,OOD,0
AAM-retrained (after retrain),748,AA_pure,ID,0.910252,OOD,0
AAM-retrained (after retrain),749,AA_pure,ID,0.417502,ID,1
AAM-retrained (after retrain),750,AA_pure,ID,0.564533,ID,1
AAM-retrained (after retrain),751,AA_pure,ID,0.515658,ID,1
AAM-retrained (after retrain),752,AA_pure,ID,0.607296,ID,1
AAM-retrained (after retrain),753,AA_pure,ID,0.526968,ID,1
AAM-retrained (after retrain),754,AA_pure,ID,0.312862,ID,1
AAM-retrained (after retrain),755,AA_pure,ID,0.377331,ID,1
AAM-retrained (after retrain),756,AA_pure,ID,0.482158,ID,1
AAM-retrained (after retrain),757,AA_pure,ID,0.355547,ID,1
AAM-retrained (after retrain),758,AA_pure,ID,1.0,OOD,0
AAM-retrained (after retrain),759,AA_pure,ID,0.458567,ID,1
AAM-retrained (after retrain),760,AA_pure,ID,0.527285,ID,1
AAM-retrained (after retrain),761,AA_pure,ID,0.415523,ID,1
AAM-retrained (after retrain),762,AA_pure,ID,0.277004,ID,1
AAM-retrained (after retrain),763,AA_pure,ID,0.536229,ID,1
AAM-retrained (after retrain),764,AA_pure,ID,0.306042,ID,1
AAM-retrained (after retrain),765,AA_pure,ID,0.467309,ID,1
AAM-retrained (after retrain),766,AA_pure,ID,0.673607,ID,1
AAM-retrained (after retrain),767,AA_pure,ID,0.462477,ID,1
AAM-retrained (after retrain),768,AA_pure,ID,0.385435,ID,1
AAM-retrained (after retrain),769,AA_pure,ID,0.819364,ID,1
AAM-retrained (after retrain),770,AA_pure,ID,0.526198,ID,1
AAM-retrained (after retrain),771,AA_pure,ID,0.75157,ID,1
AAM-retrained (after retrain),772,AA_pure,ID,0.956556,OOD,0
AAM-retrained (after retrain),773,AA_pure,ID,0.39299,ID,1
AAM-retrained (after retrain),774,AA_pure,ID,0.441313,ID,1
AAM-retrained (after retrain),775,AA_pure,ID,0.620955,ID,1
AAM-retrained (after retrain),776,AA_pure,ID,0.39613,ID,1
AAM-retrained (after retrain),777,AA_pure,ID,0.37798,ID,1
AAM-retrained (after retrain),778,AA_pure,ID,0.305372,ID,1
AAM-retrained (after retrain),779,AA_pure,ID,0.705136,ID,1
AAM-retrained (after retrain),780,AA_pure,ID,0.428831,ID,1
AAM-retrained (after retrain),781,AA_pure,ID,0.436399,ID,1
AAM-retrained (after retrain),782,AA_pure,ID,0.362974,ID,1
AAM-retrained (after retrain),783,AA_pure,ID,0.964448,OOD,0
AAM-retrained (after retrain),784,AA_pure,ID,0.445068,ID,1
AAM-retrained (after retrain),785,AA_pure,ID,0.803401,ID,1
AAM-retrained (after retrain),786,AA_pure,ID,0.401574,ID,1
AAM-retrained (after retrain),787,AA_pure,ID,0.461221,ID,1
AAM-retrained (after retrain),788,AA_pure,ID,0.879224,ID,1
AAM-retrained (after retrain),789,AA_pure,ID,0.588525,ID,1
AAM-retrained (after retrain),790,AA_pure,ID,0.834434,ID,1
AAM-retrained (after retrain),791,AA_pure,ID,0.813088,ID,1
AAM-retrained (after retrain),792,AA_pure,ID,0.546489,ID,1
AAM-retrained (after retrain),793,AA_pure,ID,0.45135,ID,1
AAM-retrained (after retrain),794,AA_pure,ID,0.469793,ID,1
AAM-retrained (after retrain),795,AA_pure,ID,0.436329,ID,1
AAM-retrained (after retrain),796,AA_pure,ID,0.454916,ID,1
AAM-retrained (after retrain),797,AA_pure,ID,0.377843,ID,1
AAM-retrained (after retrain),798,AA_pure,ID,0.727162,ID,1
AAM-retrained (after retrain),799,AA_pure,ID,0.940746,OOD,0
AAM-retrained (after retrain),800,AA_pure,ID,0.658059,ID,1
AAM-retrained (after retrain),801,AA_pure,ID,0.842192,ID,1
AAM-retrained (after retrain),802,AA_pure,ID,0.82681,ID,1
AAM-retrained (after retrain),803,AA_pure,ID,0.472959,ID,1
AAM-retrained (after retrain),804,AA_pure,ID,0.593789,ID,1
AAM-retrained (after retrain),805,AA_pure,ID,0.342023,ID,1
AAM-retrained (after retrain),806,AA_pure,ID,0.407168,ID,1
AAM-retrained (after retrain),807,AA_pure,ID,0.463479,ID,1
AAM-retrained (after retrain),808,AA_pure,ID,0.517372,ID,1
AAM-retrained (after retrain),809,AA_pure,ID,0.36569,ID,1
AAM-retrained (after retrain),810,AA_pure,ID,0.594961,ID,1
AAM-retrained (after retrain),811,AA_pure,ID,0.769392,ID,1
AAM-retrained (after retrain),812,AA_pure,ID,0.439376,ID,1
AAM-retrained (after retrain),813,AA_pure,ID,0.595272,ID,1
AAM-retrained (after retrain),814,AA_pure,ID,0.650875,ID,1
AAM-retrained (after retrain),815,AA_pure,ID,0.671151,ID,1
AAM-retrained (after retrain),816,AA_pure,ID,0.360567,ID,1
AAM-retrained (after retrain),817,AA_pure,ID,0.551465,ID,1
AAM-retrained (after retrain),818,AA_pure,ID,0.735507,ID,1
AAM-retrained (after retrain),819,AA_pure,ID,0.884765,ID,1
AAM-retrained (after retrain),820,AA_pure,ID,0.431166,ID,1
AAM-retrained (after retrain),821,AA_pure,ID,0.528368,ID,1
AAM-retrained (after retrain),822,AA_pure,ID,0.884439,ID,1
AAM-retrained (after retrain),823,AA_pure,ID,0.564543,ID,1
AAM-retrained (after retrain),824,AA_pure,ID,0.493975,ID,1
AAM-retrained (after retrain),825,AA_pure,ID,0.436987,ID,1
AAM-retrained (after retrain),826,AA_pure,ID,0.242031,ID,1
AAM-retrained (after retrain),827,AA_pure,ID,0.358555,ID,1
AAM-retrained (after retrain),828,AA_pure,ID,0.368891,ID,1
AAM-retrained (after retrain),829,AA_pure,ID,0.606797,ID,1
AAM-retrained (after retrain),830,AA_pure,ID,0.758986,ID,1
AAM-retrained (after retrain),831,AA_pure,ID,0.428488,ID,1
AAM-retrained (after retrain),832,AA_pure,ID,0.390769,ID,1
AAM-retrained (after retrain),833,AA_pure,ID,0.418212,ID,1
AAM-retrained (after retrain),834,AA_pure,ID,0.764995,ID,1
AAM-retrained (after retrain),835,AA_pure,ID,0.521927,ID,1
AAM-retrained (after retrain),836,AA_pure,ID,0.421398,ID,1
AAM-retrained (after retrain),837,AA_pure,ID,0.572712,ID,1
AAM-retrained (after retrain),838,AA_pure,ID,0.400764,ID,1
AAM-retrained (after retrain),839,AA_pure,ID,0.527978,ID,1
AAM-retrained (after retrain),840,AA_pure,ID,0.355999,ID,1
AAM-retrained (after retrain),841,AA_pure,ID,0.924679,OOD,0
AAM-retrained (after retrain),842,AA_pure,ID,0.367116,ID,1
AAM-retrained (after retrain),843,AA_pure,ID,0.466752,ID,1
AAM-retrained (after retrain),844,AA_pure,ID,0.582773,ID,1
AAM-retrained (after retrain),845,AA_pure,ID,0.389576,ID,1
AAM-retrained (after retrain),846,AA_pure,ID,0.57227,ID,1
AAM-retrained (after retrain),847,AA_pure,ID,0.414927,ID,1
AAM-retrained (after retrain),848,AA_pure,ID,0.404495,ID,1
AAM-retrained (after retrain),849,AA_pure,ID,0.41384,ID,1
AAM-retrained (after retrain),850,AA_pure,ID,0.576475,ID,1
AAM-retrained (after retrain),851,AA_pure,ID,0.44182,ID,1
AAM-retrained (after retrain),852,AA_pure,ID,0.891831,ID,1
AAM-retrained (after retrain),853,AA_pure,ID,0.32344,ID,1
AAM-retrained (after retrain),854,AA_pure,ID,0.335667,ID,1
AAM-retrained (after retrain),855,AA_pure,ID,0.471734,ID,1
AAM-retrained (after retrain),856,AA_pure,ID,0.410966,ID,1
AAM-retrained (after retrain),857,AA_pure,ID,0.444812,ID,1
AAM-retrained (after retrain),858,AA_pure,ID,0.44995,ID,1
AAM-retrained (after retrain),859,AA_pure,ID,0.398296,ID,1
AAM-retrained (after retrain),860,AA_pure,ID,0.465464,ID,1
AAM-retrained (after retrain),861,AA_pure,ID,0.801593,ID,1
AAM-retrained (after retrain),862,AA_pure,ID,0.630198,ID,1
AAM-retrained (after retrain),863,AA_pure,ID,0.32666,ID,1
AAM-retrained (after retrain),864,AA_pure,ID,0.442366,ID,1
AAM-retrained (after retrain),865,AA_pure,ID,0.916515,OOD,0
AAM-retrained (after retrain),866,AA_pure,ID,0.805152,ID,1
AAM-retrained (after retrain),867,AA_pure,ID,0.509277,ID,1
AAM-retrained (after retrain),868,AA_pure,ID,0.486712,ID,1
AAM-retrained (after retrain),869,AA_pure,ID,0.544454,ID,1
AAM-retrained (after retrain),870,AA_pure,ID,0.535929,ID,1
AAM-retrained (after retrain),871,AA_pure,ID,0.506136,ID,1
AAM-retrained (after retrain),872,AA_pure,ID,0.352401,ID,1
